pris_idx,vac_idx,energy,vac_type,formation_energy
1287,1,-1347.3998,Sr,3.0239020999999866
482,13,-1362.1725,O,3.024619550000125
1351,3,-1279.7537,H,3.0296183000000383
649,1,-1144.4086,Cu,3.0314825000000383
595,1,-838.36222,Zn,3.03199630000006
1354,6,-1280.1989,H,3.035918299999821
326,3,-792.70554,O,3.036649549999993
651,7,-851.21044,Cu,3.037632500000086
651,9,-851.20988,Cu,3.0381925000000365
1350,3,-1281.9749,H,3.052718299999924
128,3,-669.62268,O,3.053319550000083
469,8,-1655.9905,Cr,3.0549039999998513
1090,2,-636.87107,Pd,3.0565337999998974
310,3,-702.41354,O,3.0575895499999888
565,3,-1057.3898,Ti,3.0598313333334772
635,2,-452.19662,Rb,3.0610093375000247
883,3,-628.61034,O,3.067589550000094
138,3,-706.67019,O,3.0690795499999695
664,3,-598.81061,O,3.0712095500000487
157,2,-1082.7006,Mo,3.0734410000000025
786,1,-456.38491,K,3.0738115500000163
651,6,-851.17359,Cu,3.0744825000000446
38,3,-677.54244,Ag,3.077198666666618
495,7,-790.71511,H,3.0777083000000403
651,8,-851.16885,Cu,3.0792225000000144
144,15,-1525.2009,O,3.0793195500000365
1354,5,-1280.1523,H,3.082518299999947
1350,4,-1281.9439,H,3.083718299999873
1353,5,-1277.9567,H,3.0864182999998775
385,1,-964.97397,Cr,3.09012400000006
651,5,-851.15793,Cu,3.09014250000007
653,1,-1011.3,Cu,3.090482500000121
1355,3,-672.15068,O,3.091059550000068
1354,8,-1280.143,H,3.091818299999886
786,2,-456.51494,Rb,3.0918993374999673
761,3,-790.03353,O,3.093529549999971
802,1,-936.47529,K,3.0977615500000866
465,5,-1662.5737,Cr,3.1000040000001263
978,2,-1257.8806,C,3.1048772500000723
1122,7,-1270.6956,H,3.108318299999837
711,1,-723.44002,H,3.1083482999999887
1337,3,-702.28267,O,3.114809550000018
674,3,-702.36894,O,3.1176995500001112
1219,3,-851.94961,O,3.117809550000061
1353,6,-1277.9253,H,3.117818299999726
166,3,-1713.4645,Ru,3.1219145000000026
1351,4,-1279.6603,H,3.1230183000000125
585,3,-637.35373,O,3.1263695500000495
81,2,-773.90276,Ni,3.1299353000000565
1122,6,-1270.672,H,3.1319182999998247
592,1,-881.32813,Zn,3.1319763000000194
1352,7,-1281.2585,H,3.133918300000005
1349,3,-1286.7375,H,3.1354182999998557
88,2,-1145.733,Rh,3.1354705000001104
1122,5,-1270.6681,H,3.1358182999997553
480,20,-1365.6574,O,3.1367195499999525
494,7,-803.93568,H,3.1463783000000376
481,16,-1367.7084,O,3.148019550000072
158,2,-1130.9051,Nb,3.1481360000002496
869,3,-902.34516,O,3.14851955000006
314,1,-709.67559,Cd,3.148827399999959
1121,8,-1272.6881,H,3.1502182999997785
1286,1,-1347.5592,Sr,3.1518020999999408
1156,3,-709.86622,O,3.1616795500000308
465,7,-1662.5087,Cr,3.1650039999999535
1121,7,-1272.6716,H,3.166718299999957
162,2,-784.84383,Pd,3.1704337999999552
1121,6,-1272.6659,H,3.1724182999998902
1040,8,-314.48925,O,3.172679549999998
351,1,-810.06796,Co,3.1728084500000477
494,5,-803.90642,H,3.1756383000000596
1352,8,-1281.2166,H,3.1758182999999462
482,15,-1362.0192,O,3.1779195500000696
748,3,-681.48543,O,3.1781095500001584
479,16,-1365.9723,O,3.1836195500002304
1266,3,-712.36507,O,3.184649550000131
358,2,-995.06347,Mo,3.189571000000001
1352,5,-1281.2028,H,3.1896182999998928
490,8,-804.59346,H,3.191458300000022
490,8,-804.59346,H,3.191458300000022
494,6,-803.88924,H,3.1928183000001127
1163,3,-774.75149,O,3.196009550000099
744,1,-514.58416,K,3.1975015500000836
1034,16,-643.72918,O,3.197839550000026
1034,15,-643.72856,O,3.1984595500000523
1032,9,-643.71706,O,3.198739550000141
1034,9,-643.7258,O,3.201219550000019
553,3,-902.13573,Sb,3.2027772999999797
1303,2,-1131.9025,Ru,3.2029145000001336
586,1,-714.60727,Zn,3.203976300000022
1121,5,-1272.6261,H,3.212218299999904
1034,20,-643.71407,O,3.212949550000076
193,1,-475.05576,Ba,3.224565499999983
205,3,-754.35318,O,3.2251195500001586
1189,3,-686.76044,O,3.2289495500000385
496,8,-774.94755,H,3.2321583000000373
130,5,-441.77679,O,3.2405895499999815
804,5,-1632.5768,O,3.2423195500000475
354,1,-1618.5628,Co,3.24248845000011
236,3,-716.34005,O,3.24393955000005
1336,2,-998.39432,V,3.2524671999999555
490,5,-804.53179,H,3.2531283000000712
490,5,-804.53179,H,3.2531283000000712
1349,4,-1286.6176,H,3.2553182999997716
1267,12,-939.72181,O,3.255769550000082
412,2,-664.4872,Cd,3.2579873999999336
1025,2,-533.24006,Ag,3.264928666666719
872,10,-1097.0049,O,3.282519550000188
481,17,-1367.5721,O,3.284319549999964
1267,13,-939.69192,O,3.285659550000105
1146,3,-653.92914,O,3.2861095500001056
215,3,-829.51934,O,3.2886995500000467
146,6,-928.67266,O,3.2911795500001517
1268,7,-939.56052,O,3.2974495500000103
796,1,-640.25778,K,3.3005915500000356
41,2,-590.04594,Ag,3.3030286666667052
1227,2,-1054.1973,V,3.307287200000019
1097,8,-396.9568,O,3.3074595500000328
481,13,-1367.5484,O,3.3080195500001537
445,2,-1507.7559,V,3.3097872000000734
253,2,-1292.7082,Mo,3.3099409999999807
816,3,-620.58957,O,3.31097955000007
1267,15,-939.66416,O,3.3134195500000487
1241,1,-773.25486,Sn,3.324579449999987
1032,5,-643.58224,O,3.333559550000132
1268,8,-939.52436,O,3.3336095500000056
1267,10,-939.64339,O,3.334189550000133
362,2,-758.38434,Rh,3.339820500000087
467,3,-1665.8014,Cr,3.3405039999997825
84,1,-965.90726,Al,3.3416336999999885
1267,14,-939.63543,O,3.3421495500000447
1267,11,-939.63268,O,3.3448995500000365
704,3,-630.34808,O,3.3528395500001125
795,1,-627.97748,K,3.354181550000021
1046,3,-691.13414,O,3.3545995500001027
1251,3,-761.60188,O,3.358539550000046
1242,3,-684.50584,O,3.3587995500000716
490,7,-804.42256,H,3.3623583000000963
490,7,-804.42256,H,3.3623583000000963
640,3,-702.97915,O,3.3752295500000855
482,11,-1361.8133,O,3.3838195499999983
490,6,-804.3976,H,3.387318300000061
490,6,-804.3976,H,3.387318300000061
647,3,-706.8402,O,3.389909550000084
168,4,-1282.1911,Ru,3.3899145000000317
127,3,-781.18788,O,3.389999550000084
1032,1,-643.97828,Na,3.396028034482697
1097,10,-396.86635,O,3.3979095500000085
318,1,-647.19319,Cd,3.397937400000046
820,3,-746.46728,O,3.3985695500000475
816,4,-620.50158,O,3.3989695500000607
1032,2,-643.97448,Na,3.3998280344827663
1186,5,-395.71199,O,3.4025095499999907
1044,1,-658.15692,Na,3.4025780344826444
358,3,-1004.5643,O,3.4052195500000835
1034,3,-643.98003,Na,3.4054980344826618
1040,3,-314.35991,Cl,3.4091421500000365
1034,4,-643.97562,Na,3.409908034482669
1052,1,-433.55867,Na,3.4107880344827777
1034,2,-643.97367,Na,3.411858034482748
207,3,-795.21755,O,3.4137695500000973
1034,1,-643.96862,Na,3.4169080344827307
479,13,-1365.7382,O,3.417719550000129
482,17,-1361.7728,O,3.424319550000064
1223,3,-916.32466,O,3.426389550000067
494,8,-803.65523,H,3.4268283000001247
1355,1,-670.1337,Te,3.4402996666666468
387,2,-1029.1729,Tc,3.442745999999943
131,10,-899.05573,O,3.443309549999981
1048,3,-738.59246,O,3.444849550000072
1291,11,-881.93878,O,3.4467495500000496
263,2,-1149.9909,Ru,3.4475144999998975
144,23,-1524.8316,O,3.448619550000103
860,5,-409.5078,O,3.4506295500000306
618,2,-1128.5103,Ti,3.451231333333453
1146,1,-654.59492,Rb,3.451989337499981
481,12,-1367.4022,O,3.4542195500000616
559,4,-1151.3027,Se,3.4604242187499494
1246,3,-813.43181,O,3.4607295499999964
803,3,-699.37099,O,3.464199550000103
1102,1,-694.94955,Na,3.4699380344826523
1292,6,-659.88376,O,3.4710295500000257
581,1,-536.20315,Zn,3.4716562999999496
499,5,-484.90028,O,3.4735695499999792
383,1,-903.06448,Cr,3.4740639999999985
1017,3,-762.13103,O,3.4823795500000188
1285,2,-1074.8475,Mo,3.4885409999997137
808,3,-875.82437,O,3.488639550000016
248,3,-770.74658,O,3.4954395500000146
255,1,-1353.7902,Ca,3.503188700000237
636,1,-805.68219,Cs,3.5052797931034547
187,2,-698.44202,Ti,3.507531333333304
721,5,-609.52202,O,3.508449550000023
1323,2,-1212.6605,Tc,3.5089459999999235
1192,3,-871.44287,O,3.5101995500000385
193,2,-470.51938,Ti,3.5121313333333433
590,4,-750.95577,O,3.513499550000006
551,2,-1291.1942,Rh,3.516570500000171
744,2,-514.15578,Cd,3.519037400000002
785,2,-642.81223,Pd,3.523993799999971
482,18,-1361.6645,O,3.532619549999936
508,3,-808.32812,Ag,3.535188666666727
93,4,-730.14179,O,3.53771955000002
1292,7,-659.81596,O,3.5388295500000595
458,2,-774.17549,Cd,3.542217400000027
159,3,-738.65525,O,3.5450495500000443
725,2,-996.65883,Rh,3.5461404999999786
115,3,-796.27027,O,3.5465495500001225
386,3,-875.18223,O,3.5475295500000357
1314,10,-793.28104,O,3.553219550000108
901,1,-763.5983,Mg,3.5577657000000045
1097,9,-396.70541,O,3.5588495500000477
5,3,-697.96229,O,3.5588995499999783
26,5,-774.15611,O,3.5598295500000177
1202,3,-873.69934,O,3.5628195500000857
822,6,-905.19646,O,3.5638495500001
860,4,-409.39154,O,3.566889549999985
1186,4,-395.54743,O,3.567069549999985
444,5,-1338.9482,V,3.5690872000000127
480,18,-1365.2246,O,3.569519549999995
1015,2,-1028.1186,Te,3.5697796666668182
1040,2,-314.55008,Na,3.5703580344828083
465,6,-1662.1003,Cr,3.5734039999999823
482,14,-1361.6225,O,3.5746195500000795
1091,1,-845.29228,Na,3.576028034482647
610,2,-961.03168,Cd,3.5770173999999315
816,2,-620.39494,Br,3.5788474249999354
480,17,-1365.2145,O,3.5796195499999612
168,3,-1281.9967,Ru,3.584314500000118
479,12,-1365.5686,O,3.5873195500000747
457,2,-1032.8562,Cd,3.592517399999906
264,3,-1026.024,Sb,3.5935773000001063
209,3,-903.59815,O,3.5989395500000683
795,5,-627.04791,O,3.600209550000045
184,1,-532.85422,Ba,3.614725499999963
141,10,-474.70335,O,3.6177695499999913
1293,4,-660.18968,O,3.6236795500001335
98,4,-751.52234,O,3.627309550000064
730,2,-540.57438,Ag,3.6338986666667097
247,3,-761.24613,O,3.638019550000081
716,3,-773.64425,O,3.638879549999956
791,1,-637.08081,K,3.6405015499999536
828,1,-526.87426,Li,3.640523433333328
1292,12,-659.71393,O,3.640859550000073
797,3,-850.17021,O,3.6410295500000984
1102,3,-694.31572,O,3.645259549999992
114,2,-806.15846,B,3.647886583333389
531,3,-1104.0247,O,3.648719550000123
1186,3,-395.45957,O,3.65492955000002
479,14,-1365.4953,O,3.660619550000092
131,6,-898.83715,O,3.661889550000069
1276,3,-773.11794,O,3.664129550000098
481,19,-1367.1905,O,3.665919550000126
791,5,-636.36968,O,3.6680895499999906
107,11,-933.76777,V,3.6714371999999
1291,16,-881.7122,O,3.673329549999949
1143,2,-531.66806,Ag,3.673618666666698
1292,11,-659.67832,O,3.676469550000093
480,14,-1365.1174,O,3.676719549999916
501,4,-1092.5037,Ni,3.677175300000045
482,12,-1361.515,O,3.682119549999925
1291,15,-881.70162,O,3.683909549999953
256,3,-893.79914,O,3.6852095500000814
1047,3,-829.96181,O,3.6874795500000346
1322,2,-1210.519,Tc,3.687946000000011
1220,2,-1236.7101,Rh,3.690070500000047
575,3,-719.5095,O,3.691309550000028
1100,1,-620.43852,Na,3.694178034482661
320,5,-1229.9245,O,3.698319549999951
323,7,-870.36323,O,3.699009550000028
1222,3,-1033.5849,O,3.703119549999883
1097,6,-396.55176,O,3.712499550000018
1292,13,-659.63424,O,3.7205495500001007
323,6,-870.34132,O,3.720919550000076
686,3,-794.42969,O,3.7218495500000017
323,8,-870.33743,O,3.724809550000032
508,4,-809.61705,O,3.726429550000148
464,3,-1663.1235,V,3.7339872000002288
548,4,-846.96047,O,3.7341495500000974
1289,3,-883.02132,O,3.734229550000123
1294,3,-883.1614,O,3.7375095500001407
1284,3,-952.97177,Mo,3.737681000000066
38,4,-678.36064,O,3.7391695500000424
256,4,-893.74088,O,3.7434695500001
167,4,-847.95826,Ru,3.7443944999999985
1097,5,-396.51765,O,3.746609550000017
1145,3,-703.12827,O,3.7573395499999833
1030,2,-626.80006,Na,3.7637280344827104
1292,9,-659.58967,O,3.765119550000122
482,19,-1361.431,O,3.766119549999985
1274,3,-771.61942,O,3.767929550000076
1022,3,-603.39795,O,3.769029550000027
1282,1,-1295.1182,Sr,3.770602100000133
162,3,-788.15211,O,3.7707195500000807
1199,1,-683.01695,Sb,3.771057300000052
1291,12,-881.61086,O,3.7746695499999983
1289,4,-882.97761,O,3.777939550000042
1293,3,-660.02767,O,3.785689550000143
1291,10,-881.59702,O,3.788509549999958
482,20,-1361.4038,O,3.7933195499999783
1030,4,-626.77039,Na,3.793398034482721
1183,1,-832.21957,Rb,3.7963193374999946
1049,3,-997.60065,O,3.7968695500001104
706,3,-766.33345,O,3.797629550000124
979,3,-778.62237,O,3.7999695500000144
1024,3,-614.8148,O,3.8053895500000863
351,3,-812.35157,O,3.807829550000065
349,6,-1214.9697,O,3.8080195499999263
1295,3,-777.84071,O,3.8107695500001455
699,3,-746.55943,O,3.816849550000029
145,3,-785.41261,O,3.818459550000057
645,2,-1296.0913,As,3.8227979999999206
416,2,-1316.1654,Cr,3.824803999999858
1030,3,-626.73465,Na,3.829138034482753
855,2,-839.78429,Ru,3.831164499999886
41,1,-588.80698,Al,3.8346937000000025
499,4,-484.52278,O,3.851069549999977
620,3,-685.86404,O,3.852369550000049
530,4,-825.97023,O,3.855249550000053
1284,2,-952.85338,Mo,3.856071000000042
4,1,-1096.571,Ag,3.8594486666668217
671,1,-818.7839,Cu,3.861042500000053
590,3,-750.60405,O,3.865219550000006
973,2,-1099.3682,C,3.867277250000143
41,3,-590.96116,O,3.8679795500000864
1157,3,-716.69092,O,3.8773395500001016
211,5,-610.62632,O,3.878769550000129
107,5,-935.89896,Al,3.8877136999999498
1129,3,-743.79851,O,3.8887895500000695
1292,8,-659.46292,O,3.891869550000024
339,1,-839.85588,Cd,3.8929474000000255
283,5,-1298.2216,O,3.898019550000072
129,4,-382.27095,O,3.899259549999954
481,18,-1366.9557,O,3.900719550000076
1229,1,-826.00763,Si,3.901916500000084
324,7,-870.59323,O,3.9031295500001306
324,6,-870.58967,O,3.906689550000124
348,4,-612.1397,O,3.908099550000088
1253,19,-1102.9773,O,3.908319549999987
1346,3,-798.71054,O,3.909459550000065
508,5,-809.43033,O,3.913149550000071
1253,17,-1102.9689,O,3.916719549999925
1253,15,-1102.9685,O,3.917119550000052
501,3,-1092.2573,Ni,3.923575300000038
1253,13,-1102.9609,O,3.9247195499999634
805,3,-605.0399,O,3.927069550000056
314,3,-708.32042,O,3.9272995500000434
1181,2,-633.5241,Pd,3.933403799999951
1267,20,-939.03785,O,3.939729550000038
811,3,-801.76925,O,3.940679550000027
230,3,-746.5493,O,3.941809550000016
204,2,-753.70518,Ge,3.946840799999904
465,13,-1667.1345,O,3.947019550000278
1242,2,-682.43707,Ag,3.9473986666668
1182,3,-740.68791,O,3.94839955000009
1268,5,-938.90802,O,3.949949550000042
530,5,-825.87271,O,3.952769550000085
36,3,-766.90331,O,3.9548595500000374
819,2,-830.62907,Cr,3.9569940000001225
704,1,-628.33098,Ga,3.9612270000001217
481,11,-1366.8864,O,3.970019549999961
322,5,-869.3924,O,3.97463955000012
419,3,-860.12061,O,3.9754795500000455
750,3,-425.3837,O,3.975939550000021
444,7,-1338.54,V,3.977287200000091
1314,9,-792.85552,O,3.978739550000114
324,5,-870.51699,O,3.979369550000115
1045,1,-666.43867,Na,3.979888034482656
825,3,-920.03216,O,3.981259550000118
1045,4,-666.43621,Na,3.9823480344826976
444,8,-1338.5337,V,3.983587200000102
114,3,-810.79905,O,3.9843295500000977
835,4,-1000.1044,O,3.985519550000049
659,1,-1367.406,Cu,3.9856825000001663
321,1,-619.01865,Cd,3.98781740000004
1045,2,-666.42849,Na,3.990068034482647
363,1,-767.80037,Co,3.990878449999968
1267,9,-937.94868,Cu,3.9929625000000897
405,2,-893.51652,Cd,3.996017400000028
322,6,-869.36991,O,3.997129550000068
665,1,-799.83067,Cu,3.997372499999983
1024,5,-614.62166,O,3.9985295500000575
1040,1,-314.11887,Na,4.001568034482773
666,1,-800.73174,Cu,4.004962500000033
681,4,-759.15485,O,4.005059550000055
49,3,-742.92388,O,4.005829550000044
6,3,-461.82794,O,4.0081195500000035
286,2,-695.06991,Sn,4.015579450000018
708,3,-805.95575,O,4.021889550000083
404,3,-951.13973,O,4.023799550000035
504,1,-831.59222,V,4.02584719999993
254,3,-1285.5446,Mo,4.028340999999955
465,20,-1667.0519,O,4.029619550000234
211,3,-610.47474,O,4.030349550000096
481,9,-1366.8249,O,4.0315195499999845
822,4,-904.72706,O,4.0332495500000505
465,4,-1662.5132,V,4.0333872000001065
737,1,-606.45397,K,4.034831550000035
708,1,-803.05103,Ge,4.036180800000011
581,2,-534.38253,Cu,4.038962500000025
1268,3,-937.78257,Cu,4.039462500000013
1292,14,-659.31408,O,4.040709550000088
1030,1,-626.52256,Na,4.041228034482742
1045,3,-666.37657,Na,4.041988034482642
978,3,-1264.3951,O,4.042919550000079
79,4,-1269.2865,O,4.044219550000207
146,4,-927.91624,O,4.047599550000086
731,3,-777.24819,O,4.050869550000016
376,55,-1135.2141,O,4.052619550000145
85,3,-685.54797,O,4.054189550000046
233,2,-987.52941,Co,4.057458450000013
323,5,-870.00121,O,4.0610295500000575
461,4,-1306.9436,Co,4.0617884499999946
49,2,-739.94677,Co,4.064308449999999
1144,3,-754.83565,O,4.066769550000117
1026,3,-791.52768,O,4.067849550000005
481,10,-1366.7848,O,4.07161955000015
148,3,-933.31404,O,4.072259550000126
800,1,-837.47279,K,4.07444154999996
1187,3,-723.83356,O,4.076639549999982
348,5,-611.96688,O,4.08091955000009
184,2,-528.13844,Ti,4.0816913333333105
180,3,-911.02947,Tc,4.082896000000119
214,3,-875.56507,O,4.085159550000071
324,8,-870.40873,O,4.087629550000088
1292,10,-659.26643,O,4.088359550000064
788,1,-846.44269,K,4.091881550000039
342,1,-705.84339,Cd,4.09454740000001
187,3,-702.31022,O,4.096419550000064
482,10,-1361.0971,O,4.10001955000007
1135,2,-830.29535,Te,4.10631966666665
973,3,-1106.5789,O,4.1091195500000595
1022,4,-603.0558,O,4.111179550000088
322,4,-869.25365,O,4.113389550000079
56,2,-1195.7049,Cr,4.114603999999872
717,5,-616.88858,O,4.1147395499999675
480,13,-1364.6753,O,4.118819549999898
350,3,-1229.8237,O,4.12191955000003
787,3,-753.81582,O,4.122029549999979
319,3,-814.47242,O,4.12209955000003
108,3,-767.27024,O,4.126159550000125
582,4,-895.13497,O,4.129699550000055
1098,5,-404.31809,O,4.132149550000008
60,2,-936.036,Cu,4.134232500000053
664,1,-596.71067,Cu,4.135212499999966
861,1,-886.21068,Li,4.13539343333332
636,2,-796.08694,Ru,4.138804499999992
412,1,-658.57144,Ti,4.13996133333319
523,2,-905.12246,Co,4.145728449999979
1253,9,-1102.738,O,4.147619549999945
567,1,-1052.6818,Y,4.150383333333366
547,4,-849.92787,O,4.150539550000076
1253,11,-1102.7237,O,4.161919549999993
503,1,-1115.3411,V,4.162087200000087
1253,12,-1102.7213,O,4.164319550000073
469,3,-1655.7511,V,4.167187200000171
210,2,-665.76968,Zn,4.170786300000032
146,5,-927.79229,O,4.1715495500001225
1253,10,-1102.7108,O,4.174819549999938
398,6,-1400.6953,Ti,4.175131333333184
860,3,-408.77863,O,4.179799549999984
252,4,-1285.2619,Mo,4.191440999999941
1176,3,-1381.2019,Rb,4.191679337500091
11,3,-641.22183,O,4.193129550000094
1101,2,-925.09956,Tc,4.197306000000026
325,1,-728.75006,Cd,4.200667400000043
1031,3,-649.85289,O,4.202419550000059
716,1,-773.17411,I,4.206523999999945
717,3,-616.7966,O,4.2067195500000025
319,4,-814.38606,O,4.208459550000043
157,1,-1091.0711,Ba,4.211145500000157
820,1,-745.47109,Li,4.215913433333299
211,4,-610.28807,O,4.2170195500001455
826,3,-760.5364,O,4.2172095500001205
1097,7,-396.04673,O,4.217529549999995
657,1,-1373.1663,Cu,4.217782499999885
375,36,-560.12419,O,4.21851955000011
398,4,-1400.6459,Ti,4.224531333333289
834,1,-627.49377,Li,4.224903433333338
61,2,-650.06944,Cu,4.2252525000000105
254,2,-1285.3466,Mo,4.22634099999982
826,1,-760.348,Li,4.226763433333417
465,16,-1666.8547,O,4.226819550000073
8,3,-474.41949,O,4.228759550000007
1037,1,-625.46373,Na,4.232548034482647
320,1,-1229.9645,Cd,4.235017399999833
526,4,-1024.4089,O,4.238319550000142
392,3,-567.31277,O,4.238429550000092
231,1,-1452.9462,Ca,4.238588700000037
482,9,-1360.9584,O,4.238719550000042
681,1,-756.05105,Fe,4.239414899999929
1229,3,-829.49529,O,4.240249550000158
898,3,-853.11489,O,4.242399550000073
523,3,-907.94037,O,4.246449550000079
266,3,-968.94133,O,4.247859550000044
5,2,-692.29541,B,4.2487465833334
803,1,-699.26687,K,4.251861550000058
822,5,-904.50372,O,4.256589550000058
1039,1,-678.15162,Na,4.256658034482712
1147,1,-607.74891,Rb,4.258609337499934
94,2,-749.96135,Sb,4.260857299999884
1039,2,-678.14281,Na,4.2654680344826374
1039,4,-678.13969,Na,4.268588034482718
883,2,-626.37296,Cu,4.26903249999998
716,5,-773.00466,O,4.278469550000068
469,4,-1655.6347,V,4.283587200000056
21,4,-888.82579,O,4.284749550000129
398,1,-1400.585,Ti,4.285431333333236
1239,1,-819.9113,Sn,4.2873894500000915
629,2,-436.12145,Na,4.289518034482796
398,3,-1400.5785,Ti,4.291931333333196
993,4,-1057.0477,O,4.29441954999993
577,4,-1271.6824,O,4.29621955000016
1050,3,-751.29647,O,4.298549550000075
349,5,-1214.4767,O,4.301019550000092
10,3,-642.52513,O,4.301559550000093
717,4,-616.70066,O,4.302659550000044
11,4,-641.11174,O,4.303219549999994
524,2,-998.92172,Co,4.3075684499999625
655,1,-912.90047,Cu,4.308792499999981
630,1,-1026.234,Cs,4.311039793103419
895,2,-677.521,In,4.311450633333379
539,2,-1107.7143,Mn,4.313976206896314
773,2,-488.96848,Na,4.315298034482737
1149,3,-569.32592,O,4.318649550000032
681,3,-758.84032,O,4.319589550000046
1158,1,-308.56572,Rb,4.323349337500019
1091,2,-836.11049,Ru,4.324004499999887
1204,2,-925.52359,Co,4.327818449999995
1099,1,-869.00106,Na,4.329578034482665
967,3,-933.82264,O,4.333249550000119
616,1,-931.99683,Zr,4.337327499999901
21,3,-888.77144,O,4.339099550000128
1103,3,-919.60008,O,4.345249550000062
348,3,-611.69377,O,4.354029550000064
231,3,-1453.1564,O,4.354619550000052
47,4,-1059.6261,O,4.3577195500001835
418,4,-895.09151,O,4.365189550000082
784,1,-434.94606,K,4.367411549999986
1146,2,-647.86689,B,4.371326583333371
1189,1,-686.44889,Rb,4.372159337499966
441,2,-1343.0979,Sn,4.3725594500001534
342,3,-704.98857,O,4.372669550000069
739,3,-572.69896,O,4.3745695500000465
642,1,-664.79574,Cs,4.376799793103373
23,3,-662.22535,O,4.378629550000028
398,5,-1400.4917,Ti,4.378731333333235
37,2,-692.07616,Ag,4.379508666666766
397,4,-342.66916,O,4.379929550000043
835,3,-999.70955,O,4.380369550000069
1090,1,-639.9112,Na,4.383478034482664
1148,1,-630.76977,Rb,4.383559337499946
469,16,-1660.0665,O,4.38671955000018
1171,2,-485.31097,Na,4.387668034482772
389,1,-668.34718,Cs,4.389099793103469
851,1,-601.57944,Li,4.391053433333354
22,7,-888.84027,O,4.393759550000027
577,3,-1271.5824,O,4.396219550000069
1291,9,-880.98803,O,4.3974995500000205
